norad_cat_id,object_name,timestamp,temperature,voltage,current,rssi,uptime,reset_count,ecc_errors,cpu_load,fault_label
46914,KSM1-B,2026-06-01 04:26:00+00:00,36.831,28.053,1.755,-96.4,2160.0,7,0,54.03,NORMAL
46914,KSM1-B,2026-06-01 04:27:00+00:00,34.415,28.065,2.419,-103.71,2220.0,7,0,39.62,NORMAL
46914,KSM1-B,2026-06-01 04:28:00+00:00,30.227,28.001,2.657,-108.56,2280.0,7,0,49.86,NORMAL
46914,KSM1-B,2026-06-01 04:29:00+00:00,39.149,27.95,2.495,-104.66,2340.0,7,0,47.94,NORMAL
46914,KSM1-B,2026-06-01 04:30:00+00:00,36.308,28.005,2.069,-105.63,2400.0,7,0,40.85,NORMAL
46914,KSM1-B,2026-06-01 04:31:00+00:00,39.479,27.371,2.436,-97.33,2460.0,7,0,40.88,NORMAL
46914,KSM1-B,2026-06-01 04:32:00+00:00,39.717,27.897,1.879,-92.39,2520.0,7,0,28.41,NORMAL
46914,KSM1-B,2026-06-01 04:33:00+00:00,41.509,27.191,1.894,-103.62,0.0,8,1,92.06,SOFTWARE_BUG
46914,KSM1-B,2026-06-01 04:34:00+00:00,34.255,27.917,1.99,-101.26,60.0,8,0,92.73,SOFTWARE_BUG
46914,KSM1-B,2026-06-01 04:35:00+00:00,38.728,28.167,1.994,-95.44,120.0,8,0,94.96,SOFTWARE_BUG
46914,KSM1-B,2026-06-01 04:36:00+00:00,47.189,27.774,2.375,-102.61,180.0,8,0,99.11,SOFTWARE_BUG
46914,KSM1-B,2026-06-01 04:37:00+00:00,40.066,28.101,2.446,-109.25,240.0,8,0,33.38,NORMAL
46914,KSM1-B,2026-06-01 04:38:00+00:00,45.295,27.957,2.075,-105.76,300.0,8,0,50.1,NORMAL
46914,KSM1-B,2026-06-01 04:39:00+00:00,42.787,28.177,2.676,-105.22,360.0,8,0,42.54,NORMAL
46914,KSM1-B,2026-06-01 04:40:00+00:00,36.08,28.142,2.046,-108.81,420.0,8,0,44.04,NORMAL
46914,KSM1-B,2026-06-01 04:41:00+00:00,49.239,27.658,2.55,-104.95,480.0,8,0,37.81,NORMAL
46914,KSM1-B,2026-06-01 04:42:00+00:00,45.179,27.429,2.089,-112.78,540.0,8,0,52.19,NORMAL
46914,KSM1-B,2026-06-01 04:43:00+00:00,34.103,27.459,2.203,-115.07,600.0,8,0,42.3,NORMAL
46914,KSM1-B,2026-06-01 04:44:00+00:00,38.308,27.633,2.22,-105.46,660.0,8,0,45.24,NORMAL
46914,KSM1-B,2026-06-01 04:45:00+00:00,46.005,28.322,2.451,-106.26,720.0,8,0,31.79,NORMAL
46914,KSM1-B,2026-06-01 04:46:00+00:00,41.338,28.289,2.139,-96.21,780.0,8,0,33.97,NORMAL
46914,KSM1-B,2026-06-01 04:47:00+00:00,31.268,27.81,1.696,-107.5,840.0,8,0,31.03,NORMAL
46914,KSM1-B,2026-06-01 04:48:00+00:00,35.319,27.882,2.43,-103.58,900.0,8,0,43.76,NORMAL
46914,KSM1-B,2026-06-01 04:49:00+00:00,34.629,27.465,2.198,-107.19,960.0,8,0,40.83,NORMAL
46914,KSM1-B,2026-06-01 04:50:00+00:00,43.561,27.491,2.722,-114.26,1020.0,8,0,29.48,NORMAL
46914,KSM1-B,2026-06-01 04:51:00+00:00,39.636,28.165,1.811,-105.33,1080.0,8,0,42.66,NORMAL
46914,KSM1-B,2026-06-01 04:52:00+00:00,36.442,27.827,2.138,-103.95,1140.0,8,0,41.15,NORMAL
46914,KSM1-B,2026-06-01 04:53:00+00:00,34.488,27.865,1.716,-107.79,1200.0,8,0,25.15,NORMAL
46914,KSM1-B,2026-06-01 04:54:00+00:00,40.089,28.266,2.23,-106.04,1260.0,8,0,34.28,NORMAL
46914,KSM1-B,2026-06-01 04:55:00+00:00,37.032,28.176,2.231,-100.32,1320.0,8,11,58.4,SEU
46914,KSM1-B,2026-06-01 04:56:00+00:00,38.334,27.907,2.621,-106.39,1380.0,8,0,31.78,NORMAL
46914,KSM1-B,2026-06-01 04:57:00+00:00,39.769,28.475,2.345,-98.65,1440.0,8,0,37.94,NORMAL
46914,KSM1-B,2026-06-01 04:58:00+00:00,38.636,27.786,2.047,-103.94,1500.0,8,0,34.04,NORMAL
46914,KSM1-B,2026-06-01 04:59:00+00:00,31.841,27.615,2.226,-99.73,1560.0,8,0,27.36,NORMAL
46914,KSM1-B,2026-06-01 05:00:00+00:00,40.889,27.494,2.494,-97.09,1620.0,8,0,23.06,NORMAL
46914,KSM1-B,2026-06-01 05:01:00+00:00,41.895,28.48,1.672,-109.52,1680.0,8,0,30.56,NORMAL
46914,KSM1-B,2026-06-01 05:02:00+00:00,46.5,27.747,2.362,-99.63,1740.0,8,0,55.89,NORMAL
46914,KSM1-B,2026-06-01 05:03:00+00:00,35.681,28.006,1.985,-98.39,1800.0,8,0,30.08,NORMAL
46914,KSM1-B,2026-06-01 05:04:00+00:00,42.906,28.749,2.09,-99.64,1860.0,8,0,38.6,NORMAL
46914,KSM1-B,2026-06-01 05:05:00+00:00,43.485,27.682,2.205,-78.09,1920.0,9,0,61.28,COMMAND_INJECTION
46914,KSM1-B,2026-06-01 05:06:00+00:00,42.237,28.046,1.745,-94.94,1980.0,9,0,81.12,COMMAND_INJECTION
46914,KSM1-B,2026-06-01 05:07:00+00:00,38.293,28.043,1.748,-70.78,2040.0,9,0,57.8,COMMAND_INJECTION
46914,KSM1-B,2026-06-01 05:08:00+00:00,33.835,28.019,2.395,-112.85,2100.0,9,0,34.21,NORMAL
46914,KSM1-B,2026-06-01 05:09:00+00:00,35.964,28.367,2.073,-95.02,2160.0,9,0,42.27,NORMAL
46914,KSM1-B,2026-06-01 05:10:00+00:00,32.281,28.153,2.188,-110.83,2220.0,9,0,38.94,NORMAL
46914,KSM1-B,2026-06-01 05:11:00+00:00,30.466,28.075,2.268,-111.28,2280.0,9,0,36.5,NORMAL
46914,KSM1-B,2026-06-01 05:12:00+00:00,38.935,28.671,1.827,-104.6,2340.0,9,0,44.31,NORMAL
46914,KSM1-B,2026-06-01 05:13:00+00:00,32.605,27.408,1.977,-105.33,2400.0,9,0,22.95,NORMAL
46914,KSM1-B,2026-06-01 05:14:00+00:00,27.914,27.525,1.931,-94.08,2460.0,9,0,37.48,NORMAL
46914,KSM1-B,2026-06-01 05:15:00+00:00,36.263,27.974,1.502,-108.27,2520.0,9,0,35.24,NORMAL
46914,KSM1-B,2026-06-01 05:16:00+00:00,39.106,28.209,2.141,-100.41,2580.0,9,0,46.87,NORMAL
46914,KSM1-B,2026-06-01 05:17:00+00:00,38.349,27.983,2.151,-102.44,2640.0,9,0,22.81,NORMAL
46914,KSM1-B,2026-06-01 05:18:00+00:00,31.686,27.736,2.342,-109.42,2700.0,9,0,37.99,NORMAL
46914,KSM1-B,2026-06-01 05:19:00+00:00,33.369,28.506,2.306,-102.19,2760.0,9,0,38.33,NORMAL
46914,KSM1-B,2026-06-01 05:20:00+00:00,37.344,28.324,1.68,-105.37,2820.0,9,0,36.24,NORMAL
46914,KSM1-B,2026-06-01 05:21:00+00:00,39.079,27.76,1.686,-99.07,2880.0,9,0,34.92,NORMAL
46914,KSM1-B,2026-06-01 05:22:00+00:00,37.161,28.656,2.014,-106.05,2940.0,9,0,38.52,NORMAL
46914,KSM1-B,2026-06-01 05:23:00+00:00,39.292,27.834,2.262,-97.54,3000.0,9,0,48.37,NORMAL
46914,KSM1-B,2026-06-01 05:24:00+00:00,34.963,27.892,2.044,-103.1,3060.0,9,0,44.78,NORMAL
46914,KSM1-B,2026-06-01 05:25:00+00:00,50.078,26.23,3.059,-111.01,3120.0,9,1,33.82,FIRMWARE_CORRUPTION
46914,KSM1-B,2026-06-01 05:26:00+00:00,46.564,26.759,3.991,-113.86,3180.0,9,2,33.76,FIRMWARE_CORRUPTION
46914,KSM1-B,2026-06-01 05:27:00+00:00,40.993,27.532,3.763,-95.81,3240.0,9,2,30.8,FIRMWARE_CORRUPTION
46914,KSM1-B,2026-06-01 05:28:00+00:00,43.568,26.264,3.237,-105.25,3300.0,9,1,47.58,FIRMWARE_CORRUPTION
46914,KSM1-B,2026-06-01 05:29:00+00:00,40.832,25.391,3.671,-105.28,3360.0,9,2,34.71,FIRMWARE_CORRUPTION
46914,KSM1-B,2026-06-01 05:30:00+00:00,32.32,27.784,1.868,-103.71,3420.0,9,0,29.63,NORMAL
46914,KSM1-B,2026-06-01 05:31:00+00:00,40.309,28.009,2.419,-105.16,3480.0,9,0,40.14,NORMAL
46914,KSM1-B,2026-06-01 05:32:00+00:00,34.256,28.571,2.957,-104.38,3540.0,9,0,41.61,NORMAL
46914,KSM1-B,2026-06-01 05:33:00+00:00,31.36,28.082,2.382,-113.13,3600.0,9,0,37.11,NORMAL
46914,KSM1-B,2026-06-01 05:34:00+00:00,34.43,28.319,2.169,-100.29,3660.0,9,0,40.24,NORMAL
46914,KSM1-B,2026-06-01 05:35:00+00:00,36.149,28.278,1.739,-104.1,3720.0,9,0,37.96,NORMAL
46914,KSM1-B,2026-06-01 05:36:00+00:00,33.584,28.453,1.973,-101.46,3780.0,9,0,43.37,NORMAL
46914,KSM1-B,2026-06-01 05:37:00+00:00,33.442,28.344,2.408,-107.73,3840.0,9,0,41.47,NORMAL
46914,KSM1-B,2026-06-01 05:38:00+00:00,33.774,27.745,2.394,-105.01,3900.0,9,0,34.18,NORMAL
46914,KSM1-B,2026-06-01 05:39:00+00:00,36.623,28.063,1.89,-112.14,3960.0,9,0,44.48,NORMAL
46914,KSM1-B,2026-06-01 05:40:00+00:00,34.968,27.821,2.344,-99.4,4020.0,9,0,32.46,NORMAL
46914,KSM1-B,2026-06-01 05:41:00+00:00,33.88,28.374,1.91,-105.56,4080.0,9,1,30.7,NORMAL
46914,KSM1-B,2026-06-01 05:42:00+00:00,32.904,28.208,2.459,-116.98,4140.0,9,0,40.64,NORMAL
46914,KSM1-B,2026-06-01 05:43:00+00:00,37.443,28.224,2.382,-106.76,4200.0,9,6,59.82,SEU
46914,KSM1-B,2026-06-01 05:44:00+00:00,34.459,28.146,2.494,-103.05,4260.0,9,0,46.16,NORMAL
46914,KSM1-B,2026-06-01 05:45:00+00:00,38.543,27.392,2.053,-97.59,4320.0,9,0,54.11,NORMAL
46914,KSM1-B,2026-06-01 05:46:00+00:00,42.445,28.224,2.418,-112.28,4380.0,9,0,24.64,NORMAL
46914,KSM1-B,2026-06-01 05:47:00+00:00,31.571,27.494,2.234,-98.43,4440.0,9,0,34.62,NORMAL
46914,KSM1-B,2026-06-01 05:48:00+00:00,35.057,27.597,2.319,-101.41,4500.0,9,0,40.31,NORMAL
46914,KSM1-B,2026-06-01 05:49:00+00:00,29.8,28.451,2.219,-107.22,4560.0,9,0,52.84,NORMAL
46914,KSM1-B,2026-06-01 05:50:00+00:00,34.942,27.845,1.941,-100.49,4620.0,9,0,36.15,NORMAL
46914,KSM1-B,2026-06-01 05:51:00+00:00,43.205,27.452,2.298,-103.4,4680.0,9,0,26.19,NORMAL
46914,KSM1-B,2026-06-01 05:52:00+00:00,37.517,27.752,2.336,-107.75,4740.0,9,0,30.56,NORMAL
46914,KSM1-B,2026-06-01 05:53:00+00:00,32.393,28.298,1.869,-99.44,4800.0,9,0,37.7,NORMAL
46914,KSM1-B,2026-06-01 05:54:00+00:00,37.233,27.811,2.371,-97.99,4860.0,9,0,42.44,NORMAL
46914,KSM1-B,2026-06-01 05:55:00+00:00,31.847,28.445,2.356,-112.02,4920.0,9,0,56.93,NORMAL
46914,KSM1-B,2026-06-01 05:56:00+00:00,31.928,28.364,1.997,-103.16,4980.0,9,0,34.07,NORMAL
46914,KSM1-B,2026-06-01 05:57:00+00:00,39.57,28.401,2.279,-105.77,5040.0,9,0,43.57,NORMAL
46914,KSM1-B,2026-06-01 05:58:00+00:00,35.72,28.261,2.016,-102.63,5100.0,9,0,47.61,NORMAL
46914,KSM1-B,2026-06-01 05:59:00+00:00,36.118,27.492,2.376,-106.63,5160.0,9,14,51.29,SEU
46914,KSM1-B,2026-06-01 06:00:00+00:00,36.785,27.896,1.934,-97.42,5220.0,9,0,52.63,NORMAL
46914,KSM1-B,2026-06-01 06:01:00+00:00,35.954,28.175,2.597,-114.38,5280.0,9,0,34.6,NORMAL
46914,KSM1-B,2026-06-01 06:02:00+00:00,42.195,27.68,2.581,-104.09,5340.0,9,0,30.95,NORMAL
46914,KSM1-B,2026-06-01 06:03:00+00:00,31.05,28.204,2.445,-107.64,5400.0,9,0,51.57,NORMAL
46914,KSM1-B,2026-06-01 06:04:00+00:00,34.218,28.427,2.785,-106.17,5460.0,9,0,38.87,NORMAL
46914,KSM1-B,2026-06-01 06:05:00+00:00,38.507,27.55,2.628,-114.66,5520.0,9,0,30.25,NORMAL
46914,KSM1-B,2026-06-01 06:06:00+00:00,32.728,27.277,2.481,-98.63,5580.0,9,0,35.71,NORMAL
46914,KSM1-B,2026-06-01 06:07:00+00:00,34.55,28.039,2.669,-112.01,5640.0,9,0,33.47,NORMAL
46914,KSM1-B,2026-06-01 06:08:00+00:00,41.347,28.977,2.163,-102.73,5700.0,9,0,34.76,NORMAL
46914,KSM1-B,2026-06-01 06:09:00+00:00,34.176,27.979,2.034,-107.78,5760.0,9,0,40.62,NORMAL
46914,KSM1-B,2026-06-01 06:10:00+00:00,41.14,27.491,2.494,-106.39,5820.0,9,0,36.43,NORMAL
46914,KSM1-B,2026-06-01 06:11:00+00:00,32.77,28.223,2.167,-102.07,5880.0,9,0,55.67,NORMAL
46914,KSM1-B,2026-06-01 06:12:00+00:00,58.103,25.89,3.843,-98.82,5940.0,9,2,36.31,FIRMWARE_CORRUPTION
46914,KSM1-B,2026-06-01 06:13:00+00:00,50.249,26.3,3.125,-111.64,6000.0,9,1,37.97,FIRMWARE_CORRUPTION
46914,KSM1-B,2026-06-01 06:14:00+00:00,56.829,27.345,3.066,-107.06,6060.0,9,2,51.03,FIRMWARE_CORRUPTION
46914,KSM1-B,2026-06-01 06:15:00+00:00,55.889,25.067,2.759,-103.61,6120.0,9,2,49.14,FIRMWARE_CORRUPTION
46914,KSM1-B,2026-06-01 06:16:00+00:00,59.018,26.117,2.879,-105.22,6180.0,9,1,45.2,FIRMWARE_CORRUPTION
46914,KSM1-B,2026-06-01 06:17:00+00:00,50.235,27.992,2.303,-100.75,6240.0,9,0,35.98,NORMAL
46914,KSM1-B,2026-06-01 06:18:00+00:00,34.946,28.168,1.777,-97.47,6300.0,9,0,50.72,NORMAL
46914,KSM1-B,2026-06-01 06:19:00+00:00,36.955,27.731,1.903,-108.34,6360.0,9,0,36.09,NORMAL
46914,KSM1-B,2026-06-01 06:20:00+00:00,37.989,27.442,1.96,-109.19,6420.0,9,0,30.67,NORMAL
46914,KSM1-B,2026-06-01 06:21:00+00:00,39.952,28.663,2.078,-102.24,6480.0,9,0,34.41,NORMAL
46914,KSM1-B,2026-06-01 06:22:00+00:00,42.776,28.72,2.226,-110.95,6540.0,9,0,45.58,NORMAL
46914,KSM1-B,2026-06-01 06:23:00+00:00,42.438,28.78,2.788,-102.62,6600.0,9,0,37.08,NORMAL
46914,KSM1-B,2026-06-01 06:24:00+00:00,36.817,27.707,2.438,-105.26,6660.0,9,0,40.79,NORMAL
46914,KSM1-B,2026-06-01 06:25:00+00:00,44.591,27.941,2.023,-105.83,6720.0,9,0,31.33,NORMAL
46914,KSM1-B,2026-06-01 06:26:00+00:00,44.646,28.49,2.207,-101.46,6780.0,9,0,45.77,NORMAL
46914,KSM1-B,2026-06-01 06:27:00+00:00,41.302,27.94,2.039,-107.44,6840.0,9,0,33.27,NORMAL
46914,KSM1-B,2026-06-01 06:28:00+00:00,38.627,27.728,2.465,-88.58,6900.0,9,0,32.12,NORMAL
46914,KSM1-B,2026-06-01 06:29:00+00:00,41.96,28.169,2.369,-106.48,6960.0,9,0,37.49,NORMAL
46914,KSM1-B,2026-06-01 06:30:00+00:00,39.24,27.508,2.037,-108.72,7020.0,9,0,28.76,NORMAL
46914,KSM1-B,2026-06-01 06:31:00+00:00,40.539,27.274,2.316,-93.64,7080.0,9,0,31.8,NORMAL
46914,KSM1-B,2026-06-01 06:32:00+00:00,40.491,28.941,2.336,-105.13,7140.0,9,0,32.22,NORMAL
46914,KSM1-B,2026-06-01 06:33:00+00:00,36.712,27.881,2.216,-110.33,7200.0,9,0,41.03,NORMAL
46914,KSM1-B,2026-06-01 06:34:00+00:00,40.227,28.329,2.317,-105.83,7260.0,9,0,33.49,NORMAL
46914,KSM1-B,2026-06-01 06:35:00+00:00,44.412,27.891,2.373,-95.87,7320.0,9,0,41.59,NORMAL
46914,KSM1-B,2026-06-01 06:36:00+00:00,42.838,28.096,2.839,-103.73,7380.0,9,0,37.9,NORMAL
46914,KSM1-B,2026-06-01 06:37:00+00:00,39.59,28.023,2.559,-109.6,7440.0,9,0,35.41,NORMAL
46914,KSM1-B,2026-06-01 06:38:00+00:00,39.569,27.402,1.911,-100.23,7500.0,9,0,49.07,NORMAL
46914,KSM1-B,2026-06-01 06:39:00+00:00,47.114,27.76,2.275,-101.84,7560.0,9,0,26.02,NORMAL
46914,KSM1-B,2026-06-01 06:40:00+00:00,37.078,28.289,2.838,-101.98,7620.0,9,0,44.11,NORMAL
46914,KSM1-B,2026-06-01 06:41:00+00:00,42.806,28.132,2.309,-113.19,7680.0,9,0,30.11,NORMAL
46914,KSM1-B,2026-06-01 06:42:00+00:00,44.805,27.994,2.753,-110.28,7740.0,9,0,32.67,NORMAL
46914,KSM1-B,2026-06-01 06:43:00+00:00,36.066,27.185,2.987,-112.74,7800.0,9,0,35.73,NORMAL
46914,KSM1-B,2026-06-01 06:44:00+00:00,39.78,28.206,1.921,-106.71,7860.0,9,0,37.35,NORMAL
46914,KSM1-B,2026-06-01 06:45:00+00:00,45.235,27.818,2.179,-97.69,7920.0,9,0,38.75,NORMAL
46914,KSM1-B,2026-06-01 06:46:00+00:00,38.106,27.754,2.222,-114.31,7980.0,9,0,40.01,NORMAL
46914,KSM1-B,2026-06-01 06:47:00+00:00,41.754,27.668,1.809,-110.97,8040.0,9,0,35.08,NORMAL
46914,KSM1-B,2026-06-01 06:48:00+00:00,35.363,28.033,2.617,-113.59,8100.0,9,0,20.1,NORMAL
46914,KSM1-B,2026-06-01 06:49:00+00:00,39.281,27.957,2.303,-101.09,8160.0,9,1,33.29,NORMAL
46914,KSM1-B,2026-06-01 06:50:00+00:00,46.983,27.84,1.704,-95.66,8220.0,9,0,45.78,NORMAL
46914,KSM1-B,2026-06-01 06:51:00+00:00,36.224,28.54,2.297,-103.73,8280.0,9,0,43.59,NORMAL
46914,KSM1-B,2026-06-01 06:52:00+00:00,34.681,28.015,1.964,-102.64,8340.0,9,0,43.83,NORMAL
46914,KSM1-B,2026-06-01 06:53:00+00:00,41.22,27.417,2.193,-105.2,8400.0,9,0,37.1,NORMAL
46914,KSM1-B,2026-06-01 06:54:00+00:00,43.382,27.746,1.452,-105.92,8460.0,9,0,42.93,NORMAL
46914,KSM1-B,2026-06-01 06:55:00+00:00,39.092,28.086,2.144,-101.52,8520.0,9,0,35.31,NORMAL
46914,KSM1-B,2026-06-01 06:56:00+00:00,39.763,28.268,2.453,-109.58,8580.0,9,0,36.09,NORMAL
46914,KSM1-B,2026-06-01 06:57:00+00:00,43.898,27.603,2.074,-101.82,8640.0,9,0,34.36,NORMAL
46914,KSM1-B,2026-06-01 06:58:00+00:00,45.384,27.604,1.667,-106.59,8700.0,9,0,46.74,NORMAL
46914,KSM1-B,2026-06-01 06:59:00+00:00,42.64,28.195,2.183,-105.22,8760.0,9,0,18.36,NORMAL
46914,KSM1-B,2026-06-01 07:00:00+00:00,44.753,28.031,2.139,-107.82,8820.0,9,0,39.96,NORMAL
46914,KSM1-B,2026-06-01 07:01:00+00:00,39.84,28.148,2.671,-115.59,8880.0,9,0,39.96,NORMAL
46914,KSM1-B,2026-06-01 07:02:00+00:00,37.513,27.728,2.332,-101.31,8940.0,9,0,40.62,NORMAL
46914,KSM1-B,2026-06-01 07:03:00+00:00,33.159,28.332,2.131,-105.62,9000.0,9,0,38.32,NORMAL
46914,KSM1-B,2026-06-01 07:04:00+00:00,34.043,28.309,1.839,-105.36,9060.0,9,0,48.86,NORMAL
46914,KSM1-B,2026-06-01 07:05:00+00:00,38.875,28.251,2.187,-95.55,9120.0,9,0,39.3,NORMAL
46914,KSM1-B,2026-06-01 07:06:00+00:00,44.577,27.816,2.781,-104.33,9180.0,9,0,37.27,NORMAL
46914,KSM1-B,2026-06-01 07:07:00+00:00,35.313,27.808,2.314,-108.77,9240.0,9,0,44.18,NORMAL
46914,KSM1-B,2026-06-01 07:08:00+00:00,51.967,27.926,2.397,-112.77,9300.0,9,0,26.26,NORMAL
46914,KSM1-B,2026-06-01 07:09:00+00:00,39.595,27.293,1.458,-106.65,9360.0,9,0,33.15,NORMAL
46914,KSM1-B,2026-06-01 07:10:00+00:00,35.949,27.835,2.475,-102.99,9420.0,9,0,47.42,NORMAL
46914,KSM1-B,2026-06-01 07:11:00+00:00,37.391,28.345,2.228,-112.29,9480.0,9,0,41.2,NORMAL
46914,KSM1-B,2026-06-01 07:12:00+00:00,39.555,27.661,2.207,-99.64,9540.0,9,0,27.79,NORMAL
46914,KSM1-B,2026-06-01 07:13:00+00:00,45.568,28.719,2.252,-107.06,9600.0,9,0,59.96,NORMAL
46914,KSM1-B,2026-06-01 07:14:00+00:00,40.449,27.488,2.26,-105.91,9660.0,9,0,37.67,NORMAL
46914,KSM1-B,2026-06-01 07:15:00+00:00,34.697,27.611,2.123,-105.17,9720.0,9,0,32.87,NORMAL
46914,KSM1-B,2026-06-01 07:16:00+00:00,47.156,27.714,2.052,-112.21,9780.0,9,0,27.54,NORMAL
46914,KSM1-B,2026-06-01 07:17:00+00:00,37.579,28.219,1.779,-107.71,9840.0,9,0,49.83,NORMAL
46914,KSM1-B,2026-06-01 07:18:00+00:00,36.691,27.85,2.089,-103.05,9900.0,9,0,31.51,NORMAL
46914,KSM1-B,2026-06-01 07:19:00+00:00,41.849,27.498,2.534,-105.51,9960.0,9,0,35.9,NORMAL
46914,KSM1-B,2026-06-01 07:20:00+00:00,43.513,28.201,2.033,-107.59,10020.0,9,0,41.64,NORMAL
46914,KSM1-B,2026-06-01 07:21:00+00:00,43.203,28.093,2.439,-106.77,10080.0,9,0,22.95,NORMAL
46914,KSM1-B,2026-06-01 07:22:00+00:00,32.044,27.681,1.879,-102.34,10140.0,9,0,45.57,NORMAL
46914,KSM1-B,2026-06-01 07:23:00+00:00,44.947,28.681,1.794,-98.07,10200.0,9,0,31.83,NORMAL
46914,KSM1-B,2026-06-01 07:24:00+00:00,33.983,28.281,2.071,-105.99,10260.0,9,0,47.64,NORMAL
46914,KSM1-B,2026-06-01 07:25:00+00:00,40.695,28.218,2.477,-109.53,10320.0,9,0,41.29,NORMAL
46914,KSM1-B,2026-06-01 07:26:00+00:00,39.758,27.75,1.759,-92.81,10380.0,9,0,48.16,NORMAL
46914,KSM1-B,2026-06-01 07:27:00+00:00,40.276,27.579,2.732,-100.0,10440.0,9,1,40.67,NORMAL
46914,KSM1-B,2026-06-01 07:28:00+00:00,36.68,28.567,2.841,-105.69,10500.0,9,0,47.24,NORMAL
46914,KSM1-B,2026-06-01 07:29:00+00:00,42.347,27.634,2.412,-108.09,10560.0,9,0,42.69,NORMAL
46914,KSM1-B,2026-06-01 07:30:00+00:00,38.146,28.2,2.039,-96.49,10620.0,9,0,38.57,NORMAL
46914,KSM1-B,2026-06-01 07:31:00+00:00,43.818,28.362,2.058,-109.33,10680.0,9,0,41.77,NORMAL
46914,KSM1-B,2026-06-01 07:32:00+00:00,33.761,27.429,1.993,-105.01,10740.0,9,0,15.29,NORMAL
46914,KSM1-B,2026-06-01 07:33:00+00:00,45.644,27.907,1.993,-101.61,10800.0,9,0,34.7,NORMAL
46914,KSM1-B,2026-06-01 07:34:00+00:00,31.376,27.602,2.135,-104.07,10860.0,9,0,48.51,NORMAL
46914,KSM1-B,2026-06-01 07:35:00+00:00,44.949,28.139,1.652,-109.82,10920.0,9,0,28.83,NORMAL
46914,KSM1-B,2026-06-01 07:36:00+00:00,36.046,27.662,2.305,-107.05,10980.0,9,0,34.39,NORMAL
46914,KSM1-B,2026-06-01 07:37:00+00:00,39.602,27.637,1.86,-105.11,11040.0,9,0,26.91,NORMAL
46914,KSM1-B,2026-06-01 07:38:00+00:00,36.529,27.463,1.942,-110.9,11100.0,9,0,24.88,NORMAL
46914,KSM1-B,2026-06-01 07:39:00+00:00,35.268,27.961,1.972,-105.93,11160.0,9,0,35.93,NORMAL
46914,KSM1-B,2026-06-01 07:40:00+00:00,38.0,27.315,2.309,-97.71,11220.0,9,0,42.31,NORMAL
46914,KSM1-B,2026-06-01 07:41:00+00:00,43.236,28.585,2.532,-96.01,11280.0,9,0,36.74,NORMAL
46914,KSM1-B,2026-06-01 07:42:00+00:00,41.71,27.906,1.895,-106.16,11340.0,9,0,28.87,NORMAL
46914,KSM1-B,2026-06-01 07:43:00+00:00,44.566,28.317,2.561,-105.36,11400.0,9,0,29.46,NORMAL
46914,KSM1-B,2026-06-01 07:44:00+00:00,41.628,27.956,1.863,-106.07,11460.0,9,0,31.16,NORMAL
46914,KSM1-B,2026-06-01 07:45:00+00:00,40.7,28.111,1.982,-115.58,11520.0,9,0,36.49,NORMAL
46914,KSM1-B,2026-06-01 07:46:00+00:00,45.746,27.468,2.469,-102.79,11580.0,9,0,31.24,NORMAL
46914,KSM1-B,2026-06-01 07:47:00+00:00,41.347,28.202,1.701,-103.77,11640.0,9,0,47.64,NORMAL
46914,KSM1-B,2026-06-01 07:48:00+00:00,35.945,27.509,2.034,-99.91,11700.0,9,0,33.13,NORMAL
46914,KSM1-B,2026-06-01 07:49:00+00:00,34.819,28.531,1.922,-99.78,11760.0,9,1,34.94,NORMAL
46914,KSM1-B,2026-06-01 07:50:00+00:00,46.976,27.78,2.063,-102.0,11820.0,9,0,43.08,NORMAL
46914,KSM1-B,2026-06-01 07:51:00+00:00,39.132,28.261,1.994,-101.94,11880.0,9,0,22.57,NORMAL
46914,KSM1-B,2026-06-01 07:52:00+00:00,39.176,27.492,1.678,-110.26,11940.0,9,0,50.97,NORMAL
46914,KSM1-B,2026-06-01 07:53:00+00:00,36.974,28.283,2.382,-104.2,12000.0,9,0,45.47,NORMAL
46914,KSM1-B,2026-06-01 07:54:00+00:00,33.306,27.31,2.304,-112.12,12060.0,9,0,45.25,NORMAL
46914,KSM1-B,2026-06-01 07:55:00+00:00,47.078,27.343,2.468,-107.0,12120.0,9,0,32.93,NORMAL
46914,KSM1-B,2026-06-01 07:56:00+00:00,33.871,28.4,2.077,-96.93,12180.0,9,0,31.94,NORMAL
46914,KSM1-B,2026-06-01 07:57:00+00:00,35.383,28.36,2.172,-102.45,12240.0,9,0,33.97,NORMAL
46914,KSM1-B,2026-06-01 07:58:00+00:00,38.312,27.802,2.468,-103.62,12300.0,9,0,35.74,NORMAL
46914,KSM1-B,2026-06-01 07:59:00+00:00,38.264,27.837,2.267,-105.26,12360.0,9,11,67.6,SEU
46914,KSM1-B,2026-06-01 08:00:00+00:00,37.587,27.93,2.472,-105.19,12420.0,9,0,23.26,NORMAL
46914,KSM1-B,2026-06-01 08:01:00+00:00,43.226,28.098,2.45,-104.26,12480.0,9,0,49.3,NORMAL
46914,KSM1-B,2026-06-01 08:02:00+00:00,44.667,28.38,2.213,-104.66,12540.0,9,0,37.16,NORMAL
46914,KSM1-B,2026-06-01 08:03:00+00:00,40.064,27.849,2.229,-101.77,12600.0,9,0,47.49,NORMAL
46914,KSM1-B,2026-06-01 08:04:00+00:00,40.935,27.36,2.18,-94.91,12660.0,9,0,41.96,NORMAL
